1983	11	13	0.124778
1983	11	20	0.100141
1983	11	27	0.365957
1983	12	4	0.411605
1983	12	11	-0.0964052
1983	12	18	-0.067004
1983	12	25	-0.503877
1984	1	1	-0.580386
1984	1	8	0.0203558
1984	1	15	-0.383789
1984	1	22	-0.284845
1984	1	29	-0.243424
1984	2	5	-0.246304
1984	2	12	-0.435501
1984	2	19	-0.531628
1984	2	26	-0.238424
1984	3	4	-0.159677
1984	3	11	0.0906967
1984	3	18	0.202334
1984	3	25	-0.184076
1984	4	1	0.0631271
1984	4	8	0.320561
1984	4	15	0.304718
1984	4	22	0.469767
1984	4	29	-0.0050264
1984	5	6	-0.651254
1984	5	13	-0.431961
1984	5	20	-0.801311
1984	5	27	-0.514936
1984	6	3	-0.57439
1984	6	10	0.0283069
1984	6	17	-0.452269
1984	6	24	-0.601515
1984	7	1	-0.889052
1984	7	8	-0.266507
1984	7	15	-0.612893
1984	7	22	-0.394651
1984	7	29	-0.40101
1984	8	5	-0.535015
1984	8	12	-0.207014
1984	8	19	-0.392577
1984	8	26	-0.257521
1984	9	2	-0.290642
1984	9	9	-0.303831
1984	9	16	-0.234629
1984	9	23	-0.473627
1984	9	30	-0.136582
1984	10	7	-0.577633
1984	10	14	0.170972
1984	10	21	-0.221203
1984	10	28	0.00237472
1984	11	4	-0.271913
1984	11	11	-0.104666
1984	11	18	-0.152412
1984	11	25	-0.667588
1984	12	2	-0.251427
1984	12	9	-0.354038
1984	12	16	-0.143247
1984	12	23	-0.22127
1984	12	30	-0.238544
1985	1	6	0.0995615
1985	1	13	0.0156708
1985	1	20	-0.342625
1985	1	27	-0.315992
1985	2	3	-0.0894446
1985	2	10	-0.597489
1985	2	17	-0.642182
1985	2	24	-0.286973
1985	3	3	0.12113
1985	3	10	0.0622086
1985	3	17	-0.32766
1985	3	24	-0.0624868
1985	3	31	-0.341683
1985	4	7	-0.224621
1985	4	14	-0.544097
1985	4	21	0.115366
1985	4	28	0.200807
1985	5	5	-0.109812
1985	5	12	0.190026
1985	5	19	-0.0133953
1985	5	26	-0.169292
1985	6	2	-0.354603
1985	6	9	-0.796306
1985	6	16	-0.854142
1985	6	23	-0.548044
1985	6	30	-0.654654
1985	7	7	-0.541989
1985	7	14	-0.852006
1985	7	21	-0.291541
1985	7	28	-0.348225
1985	8	4	-0.408978
1985	8	11	-0.247649
1985	8	18	-0.0275193
1985	8	25	-0.169635
1985	9	1	-0.209572
1985	9	8	-0.126565
1985	9	15	0.0146756
1985	9	22	0.104146
1985	9	29	-0.336162
1985	10	6	-0.0201751
1985	10	13	-0.110556
1985	10	20	-0.701415
1985	10	27	-0.36533
1985	11	3	0.12435
1985	11	10	-0.337947
1985	11	17	-0.029013
1985	11	24	0.18156
1985	12	1	0.542008
1985	12	8	-0.228118
1985	12	15	-0.126045
1985	12	22	-0.459327
1985	12	29	-0.494915
1986	1	5	-0.653307
1986	1	12	-0.316558
1986	1	19	0.408223
1986	1	26	0.0188423
1986	2	2	-0.155712
1986	2	9	0.254907
1986	2	16	0.0582013
1986	2	23	0.0557494
1986	3	2	0.277651
1986	3	9	0.477955
1986	3	16	0.432249
1986	3	23	0.110584
1986	3	30	0.304841
1986	4	6	0.373622
1986	4	13	0.472546
1986	4	20	-0.076508
1986	4	27	-0.156964
1986	5	4	0.331146
1986	5	11	0.205388
1986	5	18	0.195378
1986	5	25	0.041018
1986	6	1	0.585142
1986	6	8	-0.0154106
1986	6	15	-0.0444089
1986	6	22	-0.162775
1986	6	29	-0.597677
1986	7	6	-0.443347
1986	7	13	-0.652474
1986	7	20	-1.18228
1986	7	27	-0.701074
1986	8	3	-0.321194
1986	8	10	-0.320824
1986	8	17	0.0236126
1986	8	24	-0.291629
1986	8	31	0.0184632
1986	9	7	0.288893
1986	9	14	-0.0899248
1986	9	21	-0.104293
1986	9	28	0.12158
1986	10	5	-0.2475
1986	10	12	0.114817
1986	10	19	0.067731
1986	10	26	0.29217
1986	11	2	0.267708
1986	11	9	0.314491
1986	11	16	0.359615
1986	11	23	0.0969221
1986	11	30	-0.41214
1986	12	7	0.218237
1986	12	14	0.130679
1986	12	21	-0.00495198
1986	12	28	-0.332208
1987	1	4	-0.102852
1987	1	11	-0.229215
1987	1	18	-0.236016
1987	1	25	0.00238894
1987	2	1	0.0750716
1987	2	8	-0.149283
1987	2	15	-0.209383
1987	2	22	-0.565381
1987	3	1	0.0792449
1987	3	8	-0.143961
1987	3	15	-0.564346
1987	3	22	-0.0658571
1987	3	29	-0.0579793
1987	4	5	-0.327981
1987	4	12	-0.450101
1987	4	19	-0.453604
1987	4	26	-0.00109071
1987	5	3	-0.179106
1987	5	10	0.156208
1987	5	17	0.331692
1987	5	24	0.189749
1987	5	31	0.0813531
1987	6	7	-0.207763
1987	6	14	-0.454413
1987	6	21	-0.204469
1987	6	28	-0.283509
1987	7	5	-0.418231
1987	7	12	-0.465057
1987	7	19	-0.268716
1987	7	26	-0.420726
1987	8	2	-0.0518374
1987	8	9	0.204758
1987	8	16	0.0674076
1987	8	23	0.221312
1987	8	30	0.573734
1987	9	6	0.576773
1987	9	13	0.495083
1987	9	20	0.901893
1987	9	27	0.568072
1987	10	4	-0.0587497
1987	10	11	0.0559219
1987	10	18	0.693955
1987	10	25	0.533669
1987	11	1	0.552923
1987	11	8	0.700917
1987	11	15	0.0857883
1987	11	22	-0.173043
1987	11	29	-0.277491
1987	12	6	0.0368234
1987	12	13	0.192732
1987	12	20	0.0670014
1987	12	27	-0.121052
1988	1	3	-0.286637
1988	1	10	-0.215065
1988	1	17	-0.18736
1988	1	24	0.519848
1988	1	31	-0.0816325
1988	2	7	0.116849
1988	2	14	-0.053095
1988	2	21	0.280485
1988	2	28	-0.265268
1988	3	6	0.186276
1988	3	13	-0.247502
1988	3	20	-0.298259
1988	3	27	-0.228913
1988	4	3	-0.201628
1988	4	10	0.443047
1988	4	17	0.055047
1988	4	24	-0.131267
1988	5	1	0.228816
1988	5	8	-0.268971
1988	5	15	-0.608909
1988	5	22	-0.964944
1988	5	29	-1.05258
1988	6	5	-0.732567
1988	6	12	-0.415153
1988	6	19	-0.160509
1988	6	26	-0.10067
1988	7	3	-0.357144
1988	7	10	-0.150482
1988	7	17	-0.161217
1988	7	24	0.140953
1988	7	31	0.192901
1988	8	7	0.0507082
1988	8	14	0.182823
1988	8	21	0.264719
1988	8	28	0.111005
1988	9	4	0.222363
1988	9	11	0.243604
1988	9	18	0.390284
1988	9	25	-0.0118979
1988	10	2	0.0772156
1988	10	9	-0.161516
1988	10	16	-0.214803
1988	10	23	0.12809
1988	10	30	0.0727518
1988	11	6	-0.195169
1988	11	13	-0.490889
1988	11	20	-0.530676
1988	11	27	0.139058
1988	12	4	0.138406
1988	12	11	0.31779
1988	12	18	0.228346
1988	12	25	0.153974
1989	1	1	-0.242783
1989	1	8	-0.430802
1989	1	15	-0.338102
1989	1	22	-0.684933
1989	1	29	-0.0854366
1989	2	5	0.30966
1989	2	12	0.514877
1989	2	19	0.205138
1989	2	26	-0.228104
1989	3	5	-0.245919
1989	3	12	0.172505
1989	3	19	0.267274
1989	3	26	-0.258507
1989	4	2	-0.242334
1989	4	9	-0.158426
1989	4	16	-0.0930774
1989	4	23	-0.106566
1989	4	30	-0.0432808
1989	5	7	-0.463922
1989	5	14	-0.0620365
1989	5	21	-0.416444
1989	5	28	-0.736426
1989	6	4	-0.336836
1989	6	11	-0.699067
1989	6	18	-0.64318
1989	6	25	-0.440271
1989	7	2	-0.835681
1989	7	9	-0.61726
1989	7	16	0.203661
1989	7	23	-0.40398
1989	7	30	-0.0904198
1989	8	6	-0.36304
1989	8	13	-0.497766
1989	8	20	-0.709726
1989	8	27	-0.978805
1989	9	3	-0.585709
1989	9	10	-0.28988
1989	9	17	-0.122323
1989	9	24	-0.0502334
1989	10	1	0.0545062
1989	10	8	-0.0876176
1989	10	15	-0.281235
1989	10	22	-0.241443
1989	10	29	0.0588606
1989	11	5	-0.201141
1989	11	12	-0.263024
1989	11	19	-0.280108
1989	11	26	-0.329335
1989	12	3	-0.0611435
1989	12	10	0.372691
1989	12	17	-0.373381
1989	12	24	-0.309884
1989	12	31	-0.151832
1990	1	3	0.167232
1990	1	10	-0.0255152
1990	1	17	0.52954
1990	1	24	0.765219
1990	1	31	0.423627
1990	2	7	0.0762985
1990	2	14	-0.0162809
1990	2	21	-0.216689
1990	2	28	0.037553
1990	3	7	-0.0520088
1990	3	14	0.175614
1990	3	21	0.390825
1990	3	28	-0.0507977
1990	4	4	-0.216775
1990	4	11	-0.442823
1990	4	18	-0.092402
1990	4	25	-0.141319
1990	5	2	0.209142
1990	5	9	-0.37851
1990	5	16	-0.794459
1990	5	23	-0.625715
1990	5	30	-0.851925
1990	6	6	-0.505333
1990	6	13	-0.385432
1990	6	20	-0.711853
1990	6	27	-0.597171
1990	7	4	-0.587768
1990	7	11	-0.614459
1990	7	18	-0.487107
1990	7	25	0.400986
1990	8	1	0.310292
1990	8	8	-0.0887469
1990	8	15	-0.396221
1990	8	22	-0.4774
1990	8	29	-0.367472
1990	9	5	-0.165345
1990	9	12	-0.522074
1990	9	19	-0.569169
1990	9	26	-0.427776
1990	10	3	-0.49942
1990	10	10	-0.681316
1990	10	17	-0.525699
1990	10	24	-0.190658
1990	10	31	-0.300482
1990	11	7	-0.198054
1990	11	14	-0.166352
1990	11	21	-0.064229
1990	11	28	-0.415985
1990	12	5	0.0685239
1990	12	12	-0.465837
1990	12	19	-0.185457
1990	12	26	-0.118159
1991	1	2	-0.242641
1991	1	9	0.0187187
1991	1	16	-0.162873
1991	1	23	-0.0652642
1991	1	30	0.238542
1991	2	6	-0.099837
1991	2	13	0.102086
1991	2	20	0.178538
1991	2	27	-0.491964
1991	3	6	-0.64107
1991	3	13	-0.616109
1991	3	20	0.248252
1991	3	27	0.561777
1991	4	3	0.380703
1991	4	10	0.541916
1991	4	17	0.83615
1991	4	24	0.756135
1991	5	1	0.730609
1991	5	8	0.789585
1991	5	15	0.672194
1991	5	22	0.595253
1991	5	29	0.503317
1991	6	5	0.734346
1991	6	12	0.146859
1991	6	19	0.208215
1991	6	26	-0.207878
1991	7	3	-0.0352072
1991	7	10	0.0462622
1991	7	17	-0.0524402
1991	7	24	0.221846
1991	7	31	-0.0452429
1991	8	7	0.0664278
1991	8	14	0.243836
1991	8	21	0.336627
1991	8	28	0.320578
1991	9	4	0.457637
1991	9	11	0.944433
1991	9	18	0.622947
1991	9	25	0.838409
1991	10	2	0.703304
1991	10	9	1.05414
1991	10	16	0.790384
1991	10	23	0.832453
1991	10	30	0.298014
1991	11	6	-0.00442448
1991	11	13	0.615049
1991	11	20	0.421803
1991	11	27	0.954184
1991	12	4	0.594088
1991	12	11	0.846728
1991	12	18	0.0650538
1991	12	25	0.0404867
1992	1	1	0.112755
1992	1	8	-0.184156
1992	1	15	-0.147486
1992	1	22	-0.472744
1992	1	29	-0.368998
1992	2	5	-0.509815
1992	2	12	-0.375132
1992	2	19	-1.3483
1992	2	26	-0.704442
1992	3	4	-0.720901
1992	3	11	-1.32201
1992	3	18	-0.505248
1992	3	25	-0.81284
1992	4	1	-0.144717
1992	4	8	-0.106528
1992	4	15	-0.931507
1992	4	22	-1.24485
1992	4	29	-0.672504
1992	5	6	-0.491656
1992	5	13	-0.371681
1992	5	20	0.0140277
1992	5	27	-0.296117
1992	6	3	-0.361447
1992	6	10	-0.897258
1992	6	17	-0.659441
1992	6	24	-0.775911
1992	7	1	-0.136592
1992	7	8	-0.263769
1992	7	15	-0.35902
1992	7	22	-0.551507
1992	7	29	-0.246015
1992	8	5	-1.10328
1992	8	12	-0.380053
1992	8	19	-0.348244
1992	8	26	-0.431769
1992	9	2	-1.1351
1992	9	9	-0.754097
1992	9	16	-0.719393
1992	9	23	-0.810653
1992	9	30	-1.04607
1992	10	7	-0.884093
1992	10	14	-0.691767
1992	10	21	-0.655814
1992	10	28	0.241825
1992	11	4	-0.182867
1992	11	11	-0.0196147
1992	11	18	-0.1787
1992	11	25	0.125597
1992	12	2	0.0242626
1992	12	9	-0.132252
1992	12	16	-0.189739
1992	12	23	0.378408
1992	12	30	-0.113413
1993	1	6	-0.208057
1993	1	13	-0.286415
1993	1	20	-0.108657
1993	1	27	0.344466
1993	2	3	0.675407
1993	2	10	0.469651
1993	2	17	-0.0592436
1993	2	24	-0.142603
1993	3	3	-0.728797
1993	3	10	-0.677363
1993	3	17	0.206371
1993	3	24	-0.247095
1993	3	31	0.212698
1993	4	7	0.289226
1993	4	14	-0.243988
1993	4	21	-0.118198
1993	4	28	-0.3742
1993	5	5	-0.11254
1993	5	12	0.316361
1993	5	19	0.323277
1993	5	26	0.245952
1993	6	2	0.228218
1993	6	9	-0.403199
1993	6	16	0.349685
1993	6	23	-0.205166
1993	6	30	0.0740091
1993	7	7	0.103253
1993	7	14	-0.194305
1993	7	21	0.0816827
1993	7	28	0.25876
1993	8	4	-0.29897
1993	8	11	-0.242551
1993	8	18	-0.107447
1993	8	25	0.114101
1993	9	1	-0.231822
1993	9	8	-0.739461
1993	9	15	-0.507154
1993	9	22	-0.271111
1993	9	29	-0.0486755
1993	10	6	0.175474
1993	10	13	-0.453647
1993	10	20	0.158766
1993	10	27	-0.332449
1993	11	3	-0.277466
1993	11	10	-0.305834
1993	11	17	-0.321979
1993	11	24	0.175756
1993	12	1	-0.0601426
1993	12	8	-0.445935
1993	12	15	-0.483886
1993	12	22	-0.425855
1993	12	29	0.185999
1994	1	5	0.236929
1994	1	12	0.0832452
1994	1	19	-0.0521784
1994	1	26	0.0540372
1994	2	2	0.0661904
1994	2	9	-0.414522
1994	2	16	-0.337248
1994	2	23	-0.382164
1994	3	2	0.072052
1994	3	9	0.310423
1994	3	16	0.555467
1994	3	23	0.223565
1994	3	30	0.444414
1994	4	6	0.0308885
1994	4	13	0.27771
1994	4	20	0.678047
1994	4	27	0.712246
1994	5	4	0.362891
1994	5	11	0.766925
1994	5	18	0.57554
1994	5	25	0.85971
1994	6	1	0.754877
1994	6	8	0.647814
1994	6	15	0.343949
1994	6	22	0.570081
1994	6	29	0.655315
1994	7	6	1.08464
1994	7	13	0.97699
1994	7	20	0.833418
1994	7	27	1.1825
1994	8	3	1.19239
1994	8	10	1.67452
1994	8	17	1.71393
1994	8	24	1.99079
1994	8	31	1.54596
1994	9	7	1.2491
1994	9	14	0.908953
1994	9	21	1.71926
1994	9	28	1.95584
1994	10	5	2.42987
1994	10	12	2.23761
1994	10	19	2.68807
1994	10	26	2.02158
1994	11	2	1.70624
1994	11	9	1.18369
1994	11	16	0.593033
1994	11	23	-0.147713
1994	11	30	0.138537
1994	12	7	0.150917
1994	12	14	-0.174265
1994	12	21	0.104026
1994	12	28	0.162735
1995	1	4	-0.228408
1995	1	11	-0.376335
1995	1	18	-0.504903
1995	1	25	-0.229859
1995	2	1	-0.298035
1995	2	8	-0.149227
1995	2	15	0.354522
1995	2	22	0.437215
1995	3	1	0.608362
1995	3	8	0.287428
1995	3	15	0.0685463
1995	3	22	0.0755234
1995	3	29	-0.00718589
1995	4	5	0.331989
1995	4	12	-0.0840892
1995	4	19	-0.238362
1995	4	26	0.0352894
1995	5	3	-0.204343
1995	5	10	-0.305088
1995	5	17	-0.0857772
1995	5	24	-0.382055
1995	5	31	-0.0970418
1995	6	7	0.0292505
1995	6	14	-0.0884585
1995	6	21	-0.142813
1995	6	28	-0.310644
1995	7	5	-0.106405
1995	7	12	-0.653144
1995	7	19	-0.786672
1995	7	26	-0.162291
1995	8	2	-0.586374
1995	8	9	-0.400021
1995	8	16	-0.0218933
1995	8	23	0.0367552
1995	8	30	-0.235189
1995	9	6	-0.28526
1995	9	13	0.170037
1995	9	20	0.141648
1995	9	27	0.26235
1995	10	4	0.0510449
1995	10	11	-0.0551108
1995	10	18	0.0754428
1995	10	25	-0.211606
1995	11	1	-0.581382
1995	11	8	-0.4761
1995	11	15	-0.358011
1995	11	22	-0.249284
1995	11	29	0.112672
1995	12	6	0.44548
1995	12	13	0.971883
1995	12	20	0.350099
1995	12	27	0.167693
1996	1	3	0.327364
1996	1	10	0.287513
1996	1	17	0.0390233
1996	1	24	0.427379
1996	1	31	0.297849
1996	2	7	0.520119
1996	2	14	0.147643
1996	2	21	0.0928153
1996	2	28	0.227213
1996	3	6	-0.0636179
1996	3	13	-0.0681429
1996	3	20	-0.169894
1996	3	27	-0.490995
1996	4	3	-0.352616
1996	4	10	-0.386107
1996	4	17	-0.522181
1996	4	24	-0.304766
1996	5	1	-0.178011
1996	5	8	-0.442858
1996	5	15	-0.353928
1996	5	22	-0.522929
1996	5	29	-0.341463
1996	6	5	-0.250908
1996	6	12	-0.0692183
1996	6	19	-0.319303
1996	6	26	-0.607585
1996	7	3	-0.264853
1996	7	10	-0.159267
1996	7	17	-0.983875
1996	7	24	-1.084
1996	7	31	-0.816388
1996	8	7	-0.61302
1996	8	14	-0.976024
1996	8	21	-0.928205
1996	8	28	-1.05844
1996	9	4	-0.357156
1996	9	11	-0.104717
1996	9	18	-0.113954
1996	9	25	-0.891388
1996	10	2	-1.403
1996	10	9	-1.01559
1996	10	16	-1.26453
1996	10	23	-1.30625
1996	10	30	-0.681345
1996	11	6	-0.514298
1996	11	13	-0.466208
1996	11	20	-0.559399
1996	11	27	-0.985108
1996	12	4	-0.866136
1996	12	11	-0.196572
1996	12	18	-0.330048
1996	12	25	-0.301728
1997	1	1	0.277165
1997	1	8	-0.203889
1997	1	15	-0.42994
1997	1	22	-0.140638
1997	1	29	-0.136599
1997	2	5	0.0367208
1997	2	12	0.103615
1997	2	19	0.31155
1997	2	26	0.071599
1997	3	5	0.575507
1997	3	12	0.0212222
1997	3	19	0.257662
1997	3	26	0.098371
1997	4	2	0.365161
1997	4	9	0.336281
1997	4	16	-0.376558
1997	4	23	0.00564314
1997	4	30	-0.00453559
1997	5	7	0.01007
1997	5	14	-0.392434
1997	5	21	-0.0695931
1997	5	28	0.196848
1997	6	4	0.060297
1997	6	11	-0.116122
1997	6	18	-0.238179
1997	6	25	0.622488
1997	7	2	0.718201
1997	7	9	0.942433
1997	7	16	0.661902
1997	7	23	1.15736
1997	7	30	0.976422
1997	8	6	1.06456
1997	8	13	0.733147
1997	8	20	0.771818
1997	8	27	0.920707
1997	9	3	0.878976
1997	9	10	1.27211
1997	9	17	1.38245
1997	9	24	1.66267
1997	10	1	2.18795
1997	10	8	2.55634
1997	10	15	2.39529
1997	10	22	2.36806
1997	10	29	1.85724
1997	11	5	2.43017
1997	11	12	2.49607
1997	11	19	2.55759
1997	11	26	2.09139
1997	12	3	1.64363
1997	12	10	0.814
1997	12	17	1.24873
1997	12	24	0.852378
1997	12	31	0.714785
1998	1	7	0.734084
1998	1	14	0.82424
1998	1	21	0.68827
1998	1	28	0.19008
1998	2	4	0.545436
1998	2	11	-0.215125
1998	2	18	0.715726
1998	2	25	0.492993
1998	3	4	0.342353
1998	3	11	-0.0868168
1998	3	18	-0.420605
1998	3	25	-0.253632
1998	4	1	0.13118
1998	4	8	-0.134013
1998	4	15	-0.507282
1998	4	22	-0.221131
1998	4	29	-0.0438759
1998	5	6	0.150192
1998	5	13	0.0544513
1998	5	20	-0.30111
1998	5	27	-0.467611
1998	6	3	-0.213335
1998	6	10	0.43202
1998	6	17	-0.017095
1998	6	24	-0.170408
1998	7	1	-0.626734
1998	7	8	-0.73185
1998	7	15	-0.890457
1998	7	22	-1.00304
1998	7	29	-0.968781
1998	8	5	-0.543447
1998	8	12	-1.05541
1998	8	19	-0.882615
1998	8	26	-0.778217
1998	9	2	-0.545875
1998	9	9	-0.705693
1998	9	16	-0.790003
1998	9	23	-0.725997
1998	9	30	-1.13654
1998	10	7	-0.800759
1998	10	14	-1.51862
1998	10	21	-0.566191
1998	10	28	-0.764855
1998	11	4	-0.382151
1998	11	11	-0.975657
1998	11	18	-0.650384
1998	11	25	-0.970193
1998	12	2	-0.556158
1998	12	9	-0.855642
1998	12	16	-0.266982
1998	12	23	-0.544479
1998	12	30	-0.327466
1999	1	6	-0.0351564
1999	1	13	-0.312826
1999	1	20	-0.502122
1999	1	27	-0.158204
1999	2	3	-0.26236
1999	2	10	0.0814749
1999	2	17	0.173886
1999	2	24	0.109533
1999	3	3	0.406342
1999	3	10	0.344563
1999	3	17	0.158829
1999	3	24	0.342567
1999	3	31	0.360773
1999	4	7	0.283639
1999	4	14	0.0222691
1999	4	21	0.0524705
1999	4	28	-0.233719
1999	5	5	-0.162036
1999	5	12	-0.560694
1999	5	19	-0.913017
1999	5	26	-0.876302
1999	6	2	-0.707456
1999	6	9	-0.32632
1999	6	16	-0.427449
1999	6	23	-0.298976
1999	6	30	0.140706
1999	7	7	-0.472588
1999	7	14	0.277457
1999	7	21	0.196283
1999	7	28	-0.167446
1999	8	4	-0.003163
1999	8	11	-0.0696146
1999	8	18	0.241249
1999	8	25	0.102044
1999	9	1	0.239249
1999	9	8	0.402757
1999	9	15	0.307749
1999	9	22	-0.279832
1999	9	29	-0.0427634
1999	10	6	-0.151476
1999	10	13	-0.223024
1999	10	20	-0.630947
1999	10	27	-0.520116
1999	11	3	-0.428993
1999	11	10	0.0281091
1999	11	17	-0.125046
1999	11	24	-0.163511
1999	12	1	-0.886189
1999	12	8	-0.210954
1999	12	15	0.0232285
1999	12	22	0.120371
1999	12	29	0.0691383
2000	1	5	0.037081
2000	1	12	-0.305486
2000	1	19	0.351993
2000	1	26	-0.0131616
2000	2	2	0.226378
2000	2	9	0.18903
2000	2	16	0.466159
2000	2	23	0.481708
2000	3	1	0.329833
2000	3	8	0.426728
2000	3	15	0.818546
2000	3	22	0.867795
2000	3	29	0.789685
2000	4	5	0.559743
2000	4	12	0.539755
2000	4	19	0.178681
2000	4	26	0.270279
2000	5	3	0.325084
2000	5	10	0.381191
2000	5	17	-0.177006
2000	5	24	-0.224954
2000	5	31	-0.0349055
2000	6	7	-0.252003
2000	6	14	-0.501033
2000	6	21	-0.334461
2000	6	28	-0.319673
2000	7	5	-0.139113
2000	7	12	-0.0990907
2000	7	19	0.0203452
2000	7	26	0.33192
2000	8	2	0.334971
2000	8	9	0.336909
2000	8	16	0.169854
2000	8	23	0.157628
2000	8	30	-0.0789537
2000	9	6	-0.0652885
2000	9	13	0.366215
2000	9	20	0.640252
2000	9	27	0.146313
2000	10	4	-0.156186
2000	10	11	0.0137351
2000	10	18	0.328495
2000	10	25	-0.143214
2000	11	1	-0.0902484
2000	11	8	-0.125144
2000	11	15	-0.157086
2000	11	22	-0.175607
2000	11	29	-0.158009
2000	12	6	-0.357625
2000	12	13	0.0295044
2000	12	20	0.234628
2000	12	27	-0.173916
2001	1	3	0.0467122
2001	1	10	0.177168
2001	1	17	0.180956
2001	1	24	0.227174
2001	1	31	0.0284169
2001	2	7	0.117542
2001	2	14	0.862375
2001	2	21	0.804955
2001	2	28	0.532347
2001	3	7	0.794908
2001	3	14	0.250608
2001	3	21	0.611936
2001	3	28	0.534357
2001	4	4	0.267459
2001	4	11	0.0719697
2001	4	18	0.141252
2001	4	25	0.0470515
2001	5	2	0.371781
2001	5	9	-0.405335
2001	5	16	-0.460022
2001	5	23	-0.355797
2001	5	30	-0.527191
2001	6	6	0.439739
2001	6	13	-0.690552
2001	6	20	0.193606
2001	6	27	-0.477946
2001	7	4	0.0927981
2001	7	11	-1.07086
2001	7	18	-1.05116
2001	7	25	-0.637584
2001	8	1	-0.32478
2001	8	8	-0.580016
2001	8	15	-0.852058
2001	8	22	-0.578736
2001	8	29	-0.53247
2001	9	5	-0.129266
2001	9	12	-0.30644
2001	9	19	-0.421616
2001	9	26	-0.622304
2001	10	3	-0.241137
2001	10	10	-0.243581
2001	10	17	-0.678179
2001	10	24	-0.39927
2001	10	31	0.0381245
2001	11	7	0.382772
2001	11	14	-0.059393
2001	11	21	0.297282
2001	11	28	0.150556
2001	12	5	-0.0894071
2001	12	12	0.759497
2001	12	19	0.0318241
2001	12	26	-0.0271804
2002	1	2	-0.204355
2002	1	9	-0.377202
2002	1	16	-0.130106
2002	1	23	-0.358692
2002	1	30	-0.519681
2002	2	6	0.102399
2002	2	13	0.318916
2002	2	20	0.0732508
2002	2	27	0.479248
2002	3	6	-0.597351
2002	3	13	-0.362461
2002	3	20	-0.127861
2002	3	27	-0.279897
2002	4	3	-0.0669535
2002	4	10	-0.277137
2002	4	17	-0.601335
2002	4	24	-0.359184
2002	5	1	-0.568855
2002	5	8	-0.568754
2002	5	15	-0.665336
2002	5	22	-0.33886
2002	5	29	-0.536033
2002	6	5	-0.387062
2002	6	12	-0.112273
2002	6	19	-0.245895
2002	6	26	-0.671276
2002	7	3	-0.275436
2002	7	10	-0.731154
2002	7	17	-0.461728
2002	7	24	-0.624138
2002	7	31	-0.449092
2002	8	7	-0.404724
2002	8	14	-0.369149
2002	8	21	-0.485457
2002	8	28	-0.21361
2002	9	4	0.407498
2002	9	11	0.973862
2002	9	18	0.598716
2002	9	25	0.47806
2002	10	2	0.795039
2002	10	9	0.68158
2002	10	16	0.477788
2002	10	23	0.816411
2002	10	30	0.540044
2002	11	6	0.861863
2002	11	13	0.192
2002	11	20	0.0858465
2002	11	27	-0.199181
2002	12	4	-0.45391
2002	12	11	-0.490752
2002	12	18	-0.408984
